coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
241299,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,7d343428-9b5a-4bf5-899f-2b7b556f6768,"2023-06-20 14:31:37"
241676,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,8d81cb09-2a52-4e6a-9b62-87414c8c72e3,"2023-06-20 14:31:37"
243226,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,ea645c2b-8f50-4d1d-9a06-870c93b2cc9e,"2023-06-20 14:31:37"
243745,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,ec74d6dc-0bfb-48a4-85a6-ca02df8d77c9,"2023-06-20 14:31:37"
246237,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,d12acc8c-0498-49f5-ba9b-95be6039c499,"2023-06-20 14:31:37"
249326,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,2d0a90c9-15db-48e9-af8e-86f5fb194bfc,"2023-06-20 14:31:37"
249425,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,960c6ed6-bf2f-4134-8a38-3c059558f1ff,"2023-06-20 14:31:37"
249693,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,b803f9e8-855b-4de4-aac0-31c2db90b7b0,"2023-06-20 14:31:37"
250890,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,78111aa2-d5d4-430b-aa3e-ce133b4d5992,"2023-06-20 14:31:37"
251440,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,73219202-24c0-477f-b814-54b748c849b5,"2023-06-20 14:31:37"
253230,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,07eeb92f-eb52-47d5-8c1f-f60d19c35dd0,"2023-06-20 14:31:37"
254753,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,b9b9ecd1-9be7-4b38-829d-2fa4b24bd1f5,"2023-06-20 14:31:37"
256309,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,da994f98-ffb6-4f6e-b2ab-74fdd1749b79,"2023-06-20 14:31:37"
257885,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,71093fab-af2a-4a49-9afa-a08a49d14b85,"2023-06-20 14:31:37"
258524,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,ed4221ce-f996-4542-ae51-fe2d3dd3d186,"2023-06-20 14:31:37"
260813,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,b8614c0e-1158-4de7-ab0a-2eb4555d3407,"2023-06-20 14:31:37"
261352,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,70831d8a-e18b-407d-9f47-ec746bd004b1,"2023-06-20 14:31:37"
261711,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,c93188c2-7280-435c-9de9-18d2ed54a6b3,"2023-06-20 14:31:37"
261718,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,b5283047-cbce-4125-81a1-396ec713b2e5,"2023-06-20 14:31:37"
